TRADEDATE,SBER_price,TATN_price,SBERP_price,PIKK_price,PLZL_price,AFKS_price,RUAL_price,GAZP_price,GMKN_price,MOEX_price,SBER_ret,TATN_ret,SBERP_ret,PIKK_ret,PLZL_ret,AFKS_ret,RUAL_ret,GAZP_ret,GMKN_ret,MOEX_ret
2015-05-19,73.35,294.95,49.68,203.0,1621.5,16.9,30.4,149.85,10039.0,72.63,-0.026671974522293,0.0040851063829787,-0.0152626362735381,0.0074441687344912,0.0049581654787729,-0.0058823529411765,-0.0110605074821079,-0.0134957208689928,-0.0203942232630757,-0.0123742181125919
2015-05-20,71.6,294.15,48.95,204.0,1637.0,16.85,29.7,146.35,10180.0,73.18,-0.023858214042263,-0.0027123241227327,-0.0146940418679548,0.0049261083743843,0.009559050262103,-0.0029585798816565,-0.0230263157894736,-0.0233566900233567,0.0140452236278514,0.0075726283904724
2015-05-21,73.25,297.85,49.66,203.8,1612.0,16.98,29.4,147.16,10210.0,74.82,0.0230446927374301,0.0125786163522014,0.0145045965270682,-0.0009803921568627,-0.0152718387293829,0.0077151335311571,-0.0101010101010101,0.0055346771438333,0.0029469548133596,0.0224104946706749
2015-05-22,74.35,302.6,49.3,203.2,1612.0,17.0,28.9,148.8,9534.0,75.15,0.0150170648464162,0.0159476246432768,-0.0072492952074103,-0.0029440628066733,0.0,0.0011778563015312,-0.0170068027210884,0.0111443326991031,-0.0662095984329089,0.004410585404972
2015-05-25,74.46,297.3,49.05,202.9,1607.5,16.86,29.0,146.69,9515.0,75.47,0.0014794889038332,-0.0175148711169861,-0.0050709939148072,-0.0014763779527557,-0.0027915632754342,-0.0082352941176471,0.0034602076124568,-0.0141801075268818,-0.0019928676316341,0.0042581503659346
2015-05-26,74.67,292.0,48.97,206.9,1606.5,16.91,29.05,145.25,9250.0,74.3,0.0028203062046736,-0.0178271106626304,-0.001630988786952,0.019714144898965,-0.0006220839813374,0.0029655990510082,0.0017241379310344,-0.0098166200831685,-0.0278507619548081,-0.0155028488140983
2015-05-27,74.23,297.0,47.8,199.4,1601.5,16.97,29.0,147.66,9380.0,72.89,-0.0058925940806213,0.0171232876712328,-0.0238921788850317,-0.0362493958434025,-0.0031123560535325,0.0035481963335304,-0.0017211703958691,0.0165920826161789,0.0140540540540541,-0.0189771197846567
2015-05-28,73.6,300.8,47.54,193.4,1591.5,16.96,29.38,146.11,9397.0,71.23,-0.0084871345817056,0.0127946127946128,-0.0054393305439329,-0.0300902708124373,-0.006244146113019,-0.0005892751915143,0.013103448275862,-0.0104970879046456,0.0018123667377398,-0.0227740430786115
2015-05-29,73.5,280.2,48.25,183.1,1575.0,16.9,28.78,139.0,9005.0,72.0,-0.0013586956521738,-0.0684840425531915,0.0149347917543121,-0.0532574974146846,-0.0103675777568331,-0.0035377358490567,-0.0204220558202858,-0.0486619670111561,-0.0417154410982227,0.0108100519444054
2015-06-01,72.65,290.4,48.03,186.4,1567.0,16.87,28.75,139.4,9303.0,72.23,-0.01156462585034,0.0364025695931478,-0.0045595854922279,0.0180229382850902,-0.0050793650793651,-0.0017751479289939,-0.0010423905489923,0.0028776978417266,0.033092726263187,0.0031944444444444
2015-06-02,73.92,294.25,49.2,191.7,1515.0,17.1,29.0,140.75,9619.0,73.5,0.0174810736407431,0.0132575757575759,0.0243597751405371,0.0284334763948497,-0.0331844288449265,0.0136336692353289,0.0086956521739129,0.0096843615494977,0.0339675373535419,0.0175827218607227
2015-06-03,71.72,293.25,48.11,186.0,1510.0,16.93,28.8,140.71,9704.0,71.15,-0.0297619047619047,-0.0033984706881903,-0.0221544715447155,-0.029733959311424,-0.0033003300330033,-0.0099415204678363,-0.0068965517241379,-0.0002841918294848,0.008836677409294,-0.0319727891156461
2015-06-04,71.25,297.0,47.64,190.0,1483.0,17.22,29.2,140.2,9742.0,70.55,-0.0065532626882319,0.0127877237851663,-0.0097692787362294,0.021505376344086,-0.0178807947019867,0.0171293561724747,0.0138888888888888,-0.0036244758723616,0.0039159109645507,-0.0084328882642306
2015-06-05,70.61,300.9,47.85,189.0,1475.5,17.67,29.26,142.4,9986.0,72.8,-0.0089824561403508,0.0131313131313131,0.0044080604534004,-0.0052631578947368,-0.0050573162508429,0.0261324041811847,0.002054794520548,0.015691868758916,0.0250461917470745,0.031892274982282
2015-06-08,69.17,292.0,47.56,190.5,1510.0,17.76,30.38,142.66,9954.0,72.2,-0.0203937119388187,-0.0295779328680624,-0.0060606060606059,0.0079365079365079,0.0233819044391732,0.0050933786078097,0.0382775119617224,0.0018258426966291,-0.003204486280793,-0.0082417582417582
2015-06-09,70.21,294.95,47.31,186.0,1540.0,17.96,30.3,146.17,9701.0,72.25,0.0150354199797599,0.0101027397260273,-0.0052565180824222,-0.0236220472440944,0.0198675496688742,0.0112612612612612,-0.0026333113890717,0.0246039534557689,-0.025416917821981,0.0006925207756232
2015-06-10,71.51,294.6,48.31,183.5,1640.0,17.82,30.0,145.6,9595.0,71.5,0.0185158809286427,-0.0011866418036954,0.0211371803001478,-0.0134408602150537,0.0649350649350648,-0.0077951002227172,-0.0099009900990099,-0.0038995689950057,-0.0109267085867436,-0.0103806228373702
2015-06-11,72.55,296.9,48.2,178.5,1712.0,17.92,29.86,145.4,9655.0,71.65,0.0145434205006291,0.0078071961982346,-0.0022769612916579,-0.0272479564032697,0.0439024390243902,0.005611672278339,-0.0046666666666667,-0.0013736263736262,0.0062532569046378,0.0020979020979021
2015-06-15,71.8,298.25,49.05,182.5,1798.5,18.51,29.55,144.95,9758.0,71.55,-0.0103376981392143,0.0045469855170092,0.0176348547717841,0.022408963585434,0.0505257009345794,0.0329241071428572,-0.0103817816476892,-0.0030949105914719,0.0106680476437079,-0.0013956734124216
2015-06-16,73.5,298.3,50.85,187.2,1804.5,18.38,29.47,146.0,9695.0,71.0,0.0236768802228413,0.0001676445934619,0.036697247706422,0.0257534246575341,0.0033361134278564,-0.0070232306861157,-0.0027072758037225,0.0072438771990341,-0.0064562410329985,-0.007686932215234
2015-06-17,72.81,296.25,49.61,185.0,1805.0,18.42,29.21,147.6,9680.0,72.77,-0.0093877551020408,-0.0068722762319812,-0.024385447394297,-0.0117521367521367,0.000277085065115,0.0021762785636563,-0.0088225313878519,0.0109589041095889,-0.001547189272821,0.0249295774647886
2015-06-18,72.98,295.3,49.84,177.7,1812.0,18.17,29.31,147.15,9579.0,71.31,0.0023348441148194,-0.0032067510548522,0.0046361620641,-0.0394594594594595,0.0038781163434902,-0.01357220412595,0.0034234851078396,-0.0030487804878047,-0.0104338842975206,-0.0200632128624432
2015-06-19,71.56,290.4,49.12,180.0,1806.0,17.9,29.99,147.15,9685.0,71.15,-0.0194573855850918,-0.0165932949542838,-0.0144462279293741,0.0129431626336522,-0.0033112582781457,-0.014859658778206,0.0232002729443876,0.0,0.0110658732644326,-0.0022437245828074
2015-06-22,72.0,295.2,49.14,184.2,1804.5,18.32,30.0,148.5,9670.0,70.64,0.0061486864169926,0.0165289256198346,0.0004071661237785,0.0233333333333332,-0.0008305647840531,0.023463687150838,0.0003334444814939,0.0091743119266054,-0.001548786783686,-0.0071679550245959
2015-06-23,72.01,293.0,49.54,180.0,1800.5,18.88,29.87,146.25,9503.0,69.21,0.0001388888888889,-0.0074525745257452,0.008140008140008,-0.0228013029315959,-0.0022166805209199,0.0305676855895196,-0.0043333333333333,-0.0151515151515151,-0.0172699069286452,-0.0202434881087203
2015-06-24,71.98,295.25,50.04,183.9,1804.0,19.2,29.85,146.68,9450.0,67.85,-0.0004166088043326,0.0076791808873719,0.0100928542591844,0.0216666666666667,0.0019439044709803,0.0169491525423728,-0.0006695681285571,0.002940170940171,-0.0055771861517415,-0.0196503395463083
2015-06-25,71.42,291.35,49.73,180.0,1800.0,19.03,29.25,143.7,9400.0,68.21,-0.0077799388719088,-0.0132091447925486,-0.0061950439648281,-0.0212071778140293,-0.0022172949002217,-0.0088541666666666,-0.0201005025125629,-0.0203163348786474,-0.0052910052910053,0.0053058216654384
2015-06-26,70.6,296.55,49.42,180.0,1795.0,19.9,29.22,145.18,9575.0,69.59,-0.0114813777653319,0.0178479492019907,-0.0062336617735772,0.0,-0.0027777777777777,0.0457172884918548,-0.001025641025641,0.0102992345163537,0.0186170212765957,0.0202316375897964
2015-06-29,70.2,294.95,47.9,180.0,1801.5,19.75,28.67,143.59,9540.0,69.38,-0.0056657223796032,-0.0053953802056989,-0.0307567786321327,0.0,0.0036211699164345,-0.007537688442211,-0.018822724161533,-0.0109519217523075,-0.0036553524804177,-0.0030176749532979
2015-06-30,72.35,296.5,48.32,180.4,1710.0,19.84,28.73,145.85,9500.0,69.82,0.0306267806267805,0.0052551279877945,0.0087682672233819,0.0022222222222223,-0.0507910074937552,0.0045569620253165,0.0020927799093128,0.0157392576084685,-0.0041928721174003,0.00634188526953
2015-07-01,71.0,294.8,47.92,179.9,1710.0,19.64,28.55,145.5,9215.0,68.8,-0.0186592950932964,-0.005733558178752,-0.0082781456953642,-0.0027716186252771,0.0,-0.0100806451612902,-0.0062652279846849,-0.002399725745629,-0.03,-0.0146089945574333
2015-07-02,70.54,297.85,47.95,180.1,1730.0,19.75,27.18,145.8,9250.0,69.57,-0.0064788732394365,0.0103459972862958,0.0006260434056761,0.0011117287381878,0.0116959064327486,0.005600814663951,-0.047985989492119,0.002061855670103,0.0037981551817689,0.0111918604651162
2015-07-03,70.67,297.65,48.15,182.1,1690.0,19.53,27.3,144.33,9263.0,68.53,0.0018429259994328,-0.0006714789323486,0.0041710114702815,0.011104941699056,-0.0231213872832369,-0.011139240506329,0.0044150110375276,-0.0100823045267489,0.0014054054054053,-0.0149489722581571
2015-07-06,68.45,298.5,46.55,181.0,1710.0,19.17,26.49,143.0,9277.0,66.99,-0.031413612565445,0.0028557030068874,-0.0332294911734164,-0.0060406370126303,0.0118343195266272,-0.0184331797235022,-0.0296703296703297,-0.0092149934178619,0.0015113893986828,-0.0224719101123596
2015-07-07,68.77,296.95,47.3,181.8,1706.0,18.25,25.5,142.5,9340.0,66.49,0.0046749452154857,-0.0051926298157454,0.0161117078410311,0.0044198895027625,-0.0023391812865497,-0.0479916536254565,-0.0373725934314834,-0.0034965034965035,0.006790988466099,-0.0074638005672488
2015-07-08,67.73,281.7,46.67,181.8,1739.5,18.13,24.2,141.5,9100.0,66.59,-0.0151228733459356,-0.051355447044957,-0.0133192389006341,0.0,0.0196365767878077,-0.0065753424657535,-0.0509803921568627,-0.0070175438596491,-0.025695931477516,0.0015039855617386
2015-07-09,69.35,290.9,48.38,180.6,1786.0,18.6,24.44,143.77,9101.0,67.01,0.0239184999261772,0.032658856940007,0.0366402399828584,-0.0066006600660066,0.0267318194883587,0.0259238830667403,0.0099173553719009,0.016042402826855,0.0001098901098901,0.0063072533413426
2015-07-10,71.06,289.5,49.15,180.0,1801.0,19.02,25.42,143.9,9147.0,66.1,0.0246575342465753,-0.0048126503953247,0.0159156676312524,-0.0033222591362126,0.0083986562150055,0.0225806451612902,0.0400981996726677,0.000904222021284,0.0050543896275134,-0.0135800626772125
2015-07-13,72.94,295.05,49.95,180.1,1783.0,19.2,25.98,145.27,9366.0,67.57,0.0264565156206022,0.0191709844559586,0.0162767039674467,0.0005555555555554,-0.0099944475291504,0.0094637223974762,0.0220298977183319,0.0095205003474636,0.0239422761561167,0.0222390317700453
2015-07-14,73.9,294.65,50.66,178.1,1821.0,19.15,27.75,146.5,9450.0,70.24,0.0131615026048808,-0.0013557024233181,0.014214214214214,-0.011104941699056,0.021312394840157,-0.0026041666666667,0.0681293302540415,0.0084669924967302,0.0089686098654708,0.039514577475211
2015-07-15,74.0,299.0,50.7,179.8,1824.0,19.12,29.2,142.7,9488.0,72.23,0.0013531799729362,0.0147632784659765,0.0007895775759969,0.0095451993262212,0.00164744645799,-0.0015665796344646,0.0522522522522521,-0.025938566552901,0.004021164021164,0.0283314350797267
2015-07-16,74.21,297.15,50.7,179.8,1810.0,19.74,28.79,144.2,9600.0,71.98,0.0028378378378377,-0.0061872909698997,0.0,0.0,-0.0076754385964912,0.0324267782426777,-0.0140410958904109,0.0105115627189908,0.0118043844856661,-0.0034611657206147
2015-07-17,75.52,295.0,51.05,180.3,1830.0,19.77,28.5,143.6,9536.0,71.89,0.0176526074653011,-0.0072354029951202,0.0069033530571991,0.0027808676307008,0.011049723756906,0.0015197568389058,-0.0100729419937477,-0.0041608876560332,-0.0066666666666667,-0.0012503473186996
2015-07-20,74.1,290.9,50.7,176.2,1807.0,20.14,28.44,141.78,9393.0,70.2,-0.0188029661016949,-0.0138983050847458,-0.0068560235063661,-0.0227398779811426,-0.0125683060109289,0.018715225088518,-0.0021052631578947,-0.0126740947075209,-0.0149958053691274,-0.023508137432188
2015-07-21,75.55,296.35,51.5,173.3,1810.5,20.3,28.78,141.41,9428.0,70.45,0.0195681511470986,0.0187349604675146,0.0157790927021694,-0.0164585698070373,0.0019369120088543,0.0079443892750745,0.0119549929676512,-0.0026096769643109,0.0037261790695197,0.0035612535612534
2015-07-22,74.6,294.15,51.65,171.0,1810.5,20.25,29.0,140.8,9320.0,70.0,-0.0125744540039709,-0.0074236544626288,0.0029126213592232,-0.0132717830351991,0.0,-0.0024630541871921,0.0076441973592771,-0.0043136977582913,-0.0114552397114976,-0.0063875088715401
2015-07-23,72.7,287.3,50.76,161.6,1786.5,20.22,28.75,138.37,9119.0,68.95,-0.0254691689008041,-0.0232874383817779,-0.0172313649564376,-0.0549707602339181,-0.0132560066280033,-0.0014814814814815,-0.0086206896551723,-0.0172585227272727,-0.0215665236051502,-0.015
2015-07-24,70.45,278.05,49.26,151.2,1777.0,20.07,29.3,136.41,9025.0,68.11,-0.030949105914718,-0.0321963104768534,-0.0295508274231678,-0.0643564356435644,-0.0053176602294989,-0.0074183976261127,0.0191304347826086,-0.0141649201416492,-0.0103081478232262,-0.0121827411167513
2015-07-27,68.48,278.8,48.4,148.7,1803.5,19.89,28.0,134.51,9022.0,67.75,-0.0279630943931866,0.0026973565905412,-0.0174583840844498,-0.0165343915343915,0.0149127743387731,-0.0089686098654708,-0.0443686006825938,-0.0139285976101459,-0.0003324099722992,-0.0052855674643957
2015-07-28,69.55,288.5,48.9,158.4,1807.5,20.19,28.39,135.05,9231.0,69.91,0.015625,0.0347919655667143,0.0103305785123966,0.0652320107599193,0.0022179096201828,0.0150829562594267,0.0139285714285715,0.0040145714073305,0.0231655952117046,0.0318819188191881
2015-07-29,71.2,284.2,50.51,163.9,1805.0,20.4,28.47,138.7,9359.0,69.7,0.02372393961179,-0.0149046793760831,0.032924335378323,0.0347222222222223,-0.0013831258644536,0.0104011887072807,0.0028178936245155,0.0270270270270267,0.0138663200086663,-0.003003862108425
2015-07-30,72.2,284.4,50.9,167.9,1805.0,20.39,28.15,139.8,9365.0,70.59,0.0140449438202248,0.0007037297677692,0.0077212433181548,0.024405125076266,0.0,-0.0004901960784312,-0.0112399016508605,0.0079307858687815,0.0006410941339887,0.0127690100430415
2015-07-31,72.3,301.85,51.39,172.8,1800.0,21.09,28.5,142.5,9427.0,70.5,0.0013850415512464,0.0613572433192688,0.0096267190569745,0.0291840381179273,-0.002770083102493,0.0343305541932319,0.0124333925399644,0.0193133047210298,0.0066203950880938,-0.0012749681257968
2015-08-03,71.1,303.9,50.83,168.3,1800.0,20.85,28.88,141.45,9514.0,70.5,-0.016597510373444,0.0067914527082986,-0.0108970616851528,-0.0260416666666666,0.0,-0.011379800853485,0.0133333333333331,-0.0073684210526316,0.0092288108624165,0.0
2015-08-04,72.3,306.6,51.67,161.8,1815.0,20.87,29.26,141.89,9889.0,70.5,0.0168776371308017,0.0088845014807503,0.0165256738146764,-0.0386215092097445,0.0083333333333333,0.0009592326139089,0.0131578947368422,0.0031106398020501,0.039415598066008,0.0
2015-08-05,73.49,315.0,52.76,164.8,1835.0,21.04,29.45,143.78,10090.0,72.2,0.0164591977869985,0.0273972602739724,0.0210954131991483,0.0185414091470952,0.0110192837465563,0.0081456636320076,0.0064935064935063,0.0133201776023681,0.0203256143189403,0.0241134751773051
2015-08-06,72.25,303.6,51.89,159.5,1875.0,20.96,29.44,140.88,10125.0,73.31,-0.0168730439515579,-0.0361904761904761,-0.0164897649734646,-0.0321601941747573,0.0217983651226159,-0.0038022813688212,-0.0003395585738539,-0.0201697037140075,0.0034687809712585,0.0153739612188366
2015-08-07,74.2,304.3,53.07,165.0,2060.0,21.13,30.09,141.34,10112.0,74.4,0.0269896193771626,0.0023056653491435,0.0227404124108692,0.0344827586206897,0.0986666666666666,0.0081106870229006,0.0220788043478259,0.0032651902328222,-0.0012839506172839,0.0148683672077478
2015-08-10,75.16,308.95,53.95,169.3,2280.0,21.05,30.19,141.5,10222.0,73.6,0.0129380053908354,0.015280972724285,0.0165818729979272,0.0260606060606061,0.1067961165048543,-0.0037860861334594,0.0033233632436024,0.0011320220744304,0.010878164556962,-0.0107526881720431
2015-08-11,73.2,307.5,52.9,172.0,2200.0,21.0,29.95,141.97,10166.0,73.6,-0.0260777009047364,-0.0046933160705615,-0.0194624652455978,0.0159480212640283,-0.0350877192982456,-0.002375296912114,-0.0079496522027161,0.003321554770318,-0.0054783799647818,0.0
2015-08-12,73.4,308.1,53.18,173.0,2430.0,20.98,29.8,142.99,9850.0,74.0,0.0027322404371585,0.0019512195121951,0.0052930056710776,0.0058139534883721,0.1045454545454545,-0.0009523809523809,-0.0050083472454089,0.007184616468268,-0.0310840055085579,0.0054347826086957
2015-08-13,73.7,314.0,53.43,173.6,2360.0,21.05,29.3,143.7,9870.0,75.2,0.0040871934604904,0.0191496267445634,0.0047010154193305,0.0034682080924854,-0.0288065843621398,0.0033365109628218,-0.0167785234899329,0.0049653821945589,0.0020304568527917,0.0162162162162162
2015-08-14,74.43,314.4,54.1,181.5,2365.0,20.57,30.75,144.8,10061.0,76.18,0.0099050203527815,0.0012738853503184,0.0125397716638593,0.0455069124423963,0.0021186440677967,-0.0228028503562945,0.0494880546075084,0.0076548364648574,0.0193515704154001,0.0130319148936171
2015-08-17,73.0,316.5,53.34,180.1,2260.0,20.63,32.85,144.25,10000.0,76.0,-0.0192126830579068,0.006679389312977,-0.0140480591497227,-0.0077134986225895,-0.0443974630021141,0.0029168692270296,0.0682926829268293,-0.0037983425414365,-0.0060630156048107,-0.0023628248884222
2015-08-18,72.45,315.55,53.23,183.4,2200.0,20.64,31.77,142.65,9810.0,75.2,-0.0075342465753424,-0.0030015797788309,-0.0020622422197226,0.0183231538034425,-0.0265486725663717,0.0004847309743092,-0.0328767123287672,-0.0110918544194107,-0.019,-0.0105263157894736
2015-08-19,71.5,306.6,51.66,180.6,2305.0,20.3,31.0,140.8,9725.0,74.3,-0.013112491373361,-0.0283631754080176,-0.0294946458763855,-0.0152671755725191,0.0477272727272726,-0.0164728682170542,-0.0242367012905256,-0.0129688047669119,-0.008664627930683,-0.011968085106383
2015-08-20,72.05,309.0,52.5,184.9,2250.0,20.38,31.85,142.64,10047.0,74.52,0.0076923076923076,0.0078277886497064,0.0162601626016261,0.0238095238095239,-0.0238611713665943,0.0039408866995072,0.0274193548387098,0.0130681818181817,0.0331105398457582,0.0029609690444145
2015-08-21,69.86,293.6,50.75,182.9,2315.0,19.12,30.9,140.29,10060.0,71.8,-0.0303955586398334,-0.0498381877022653,-0.0333333333333333,-0.0108166576527852,0.0288888888888889,-0.0618253189401373,-0.0298273155416013,-0.0164750420639371,0.0012939185826614,-0.0365002683843262
2015-08-24,68.53,291.25,49.84,180.2,2215.0,19.1,30.0,135.35,10215.0,69.5,-0.0190380761523045,-0.0080040871934605,-0.0179310344827585,-0.0147621651175506,-0.0431965442764579,-0.0010460251046024,-0.0291262135922329,-0.0352127735405232,0.015407554671968,-0.0320334261838439
2015-08-25,70.79,288.45,51.36,180.0,2230.0,20.0,30.9,140.4,10071.0,71.4,0.0329782576973589,-0.0096137339055794,0.0304975922953449,-0.0011098779134294,0.0067720090293452,0.0471204188481675,0.03,0.03731067602512,-0.0140969162995594,0.027338129496403
2015-08-26,71.0,292.05,52.06,183.0,2230.0,19.8,30.8,140.51,10290.0,71.1,0.0029665206950133,0.0124804992199689,0.0136292834890965,0.0166666666666666,0.0,-0.01,-0.0032362459546925,0.0007834757834757,0.0217456061960084,-0.0042016806722691
2015-08-27,73.8,306.0,53.53,188.9,2280.0,19.96,30.54,144.6,10371.0,73.42,0.0394366197183098,0.0477657935285054,0.0282366500192086,0.0322404371584699,0.0224215246636771,0.0080808080808081,-0.0084415584415584,0.0291082485232367,0.007871720116618,0.0326300984528833
2015-08-28,74.82,313.0,53.98,193.2,2370.0,19.95,30.41,146.6,10430.0,74.0,0.0138211382113819,0.0228758169934639,0.0084065010274612,0.0227633668607727,0.0394736842105263,-0.000501002004008,-0.0042567125081859,0.0138312586445366,0.005688940314338,0.0078997548351946
2015-08-31,74.5,323.0,54.34,201.0,2370.0,20.14,30.39,148.19,10569.0,74.31,-0.0042769313017908,0.0319488817891373,0.0066691367173028,0.0403726708074534,0.0,0.0095238095238094,-0.0006576783952646,0.0108458390177352,0.0133269415148609,0.0041891891891892
2015-09-01,73.14,310.0,53.56,204.6,2465.0,19.77,29.89,144.5,10329.0,76.6,-0.0182550335570469,-0.0402476780185758,-0.014354066985646,0.0179104477611939,0.040084388185654,-0.0183714001986098,-0.0164527805199078,-0.0249004656184628,-0.0227079193868862,0.0308168483380433
2015-09-02,72.9,305.05,54.32,187.0,2500.0,19.82,29.8,142.57,10350.0,74.91,-0.003281378178835,-0.0159677419354837,0.0141896938013441,-0.086021505376344,0.0141987829614604,0.0025290844714214,-0.0030110404817664,-0.0133564013840831,0.0020331106593087,-0.0220626631853785
2015-09-03,74.15,309.0,53.53,181.0,2615.0,19.85,30.48,145.3,10600.0,75.43,0.0171467764060355,0.0129486969349286,-0.0145434462444771,-0.0320855614973262,0.046,0.0015136226034309,0.0228187919463087,0.0191484884618082,0.0241545893719807,0.0069416633293286
2015-09-04,73.96,304.9,53.31,182.7,2650.0,19.61,30.03,142.8,10570.0,76.1,-0.0025623735670938,-0.0132686084142396,-0.0041098449467588,0.0093922651933699,0.0133843212237094,-0.0120906801007557,-0.014763779527559,-0.0172057811424638,-0.0028301886792453,0.0088824075301603
2015-09-07,73.81,304.95,53.16,186.7,2710.0,19.65,30.3,141.67,10716.0,73.99,-0.0020281233098971,0.0001639881928501,-0.0028137310073158,0.0218938149972631,0.0226415094339622,0.0020397756246812,0.008991008991009,-0.0079131652661066,0.0138126773888362,-0.0277266754270696
2015-09-08,74.9,307.1,53.38,186.5,2935.0,19.87,30.2,143.21,10746.0,75.0,0.0147676466603441,0.0070503361206757,0.0041384499623777,-0.0010712372790572,0.0830258302583026,0.0111959287531808,-0.0033003300330033,0.0108703324627656,0.0027995520716685,0.0136504933099068
2015-09-09,74.65,308.5,53.89,194.5,2895.0,19.71,30.2,144.22,11099.0,74.88,-0.0033377837116155,0.0045587756431129,0.0095541401273884,0.0428954423592493,-0.0136286201022146,-0.0080523402113739,0.0,0.0070525801270859,0.0328494323469197,-0.0016
2015-09-10,74.3,311.0,53.7,198.0,3025.0,19.68,31.38,142.99,10931.0,77.61,-0.0046885465505693,0.0081037277147488,-0.0035257005010205,0.0179948586118252,0.0449050086355786,-0.0015220700152207,0.0390728476821191,-0.0085286368048813,-0.0151364987836741,0.0364583333333334
2015-09-11,74.1,308.2,53.5,198.3,3025.0,19.58,31.18,142.4,10870.0,80.59,-0.0026917900403768,-0.0090032154340836,-0.0037243947858474,0.0015151515151514,0.0,-0.0050813008130081,-0.0063734862970044,-0.0041261626687181,-0.0055804592443509,0.0383971137739982
2015-09-14,74.88,315.4,54.58,197.7,3030.0,19.59,31.25,143.58,10924.0,81.97,0.0105263157894737,0.0233614536015573,0.0201869158878504,-0.0030257186081695,0.0016528925619834,0.0005107252298264,0.0022450288646569,0.0082865168539325,0.0049678012879483,0.0171237126194316
2015-09-15,74.85,315.0,54.47,195.0,2880.0,19.47,30.41,141.95,11009.0,79.99,-0.000400641025641,-0.0012682308180087,-0.0020153902528398,-0.0136570561456752,-0.0495049504950495,-0.006125574272588,-0.02688,-0.0113525560663046,0.0077810325887952,-0.0241551787239234
2015-09-16,77.71,323.6,56.17,198.2,2785.0,19.44,30.3,142.91,11119.0,79.31,0.0382097528390112,0.0273015873015873,0.0312098402790528,0.0164102564102563,-0.0329861111111111,-0.0015408320493065,-0.0036172311739559,0.0067629446988377,0.0099918248705603,-0.008501062632829
2015-09-17,76.49,327.3,56.56,191.4,2685.0,19.01,30.61,142.8,11206.0,81.88,-0.0156993951872346,0.011433868974042,0.0069432081182125,-0.0343087790110998,-0.0359066427289048,-0.022119341563786,0.0102310231023101,-0.0007697152053739,0.0078244446443025,0.0324044887151682
