TRADEDATE,AFKS,AFLT,ALRS,CHMF,GAZP,GMKN,HYDR,IRAO,MAGN,MGNT,MOEX,MTSS,NLMK,NVTK,PHOR,PIKK,PLZL,POLY,ROSN,RTKM,RUAL,SBER,SBERP,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR,YNDX
2015-06-08,17.76,40.0,63.78,624.9,142.66,9954.0,0.582,1.159,14.78,10654.0,72.2,241.5,75.01,541.2,2204.0,190.5,1510.0,457.0,239.6,89.8,30.38,69.17,47.56,31.31,39.0,292.0,156.0,133640.0,0.0819,977.0
2015-06-09,17.96,40.8,63.71,626.9,146.17,9701.0,0.578,1.11,14.828,11005.0,72.25,241.5,74.03,547.3,2179.0,186.0,1540.0,453.0,245.0,95.25,30.3,70.21,47.31,31.6,38.98,294.95,155.2,135020.0,0.08175,965.0
2015-06-10,17.82,41.1,63.8,604.1,145.6,9595.0,0.5752,1.149,14.742,10895.0,71.5,239.0,72.34,543.9,2095.0,183.5,1640.0,449.0,246.0,97.1,30.0,71.51,48.31,31.6,39.0,294.6,155.9,134900.0,0.08052,950.0
2015-06-11,17.92,39.78,62.01,594.2,145.4,9655.0,0.5805,1.1185,14.75,11130.0,71.65,238.25,72.8,543.5,2059.0,178.5,1712.0,458.0,245.2,93.39,29.86,72.55,48.2,31.7,39.8,296.9,152.4,130700.0,0.0804,950.0
2015-06-15,18.51,39.45,62.31,599.0,144.95,9758.0,0.587,1.13,14.653,11236.0,71.55,241.6,71.79,550.9,2060.0,182.5,1798.5,466.0,243.4,92.48,29.55,71.8,49.05,32.48,41.045,298.25,152.5,133800.0,0.08039,946.0
2015-06-16,18.38,39.7,61.2,596.1,146.0,9695.0,0.5854,1.125,14.75,11556.0,71.0,242.8,71.95,546.9,2028.0,187.2,1804.5,459.0,245.7,92.0,29.47,73.5,50.85,33.505,41.58,298.3,152.4,133830.0,0.08,927.0
2015-06-17,18.42,39.27,61.31,587.3,147.6,9680.0,0.5734,1.1845,14.949,11520.0,72.77,240.1,71.9,545.0,2044.0,185.0,1805.0,463.0,245.9,90.33,29.21,72.81,49.61,33.33,41.355,296.25,155.8,131160.0,0.08001,930.0
2015-06-18,18.17,38.97,61.96,582.0,147.15,9579.0,0.5825,1.1655,14.7,11440.0,71.31,243.5,72.2,540.0,2020.0,177.7,1812.0,479.0,245.0,92.7,29.31,72.98,49.84,33.3,40.895,295.3,157.0,127510.0,0.0799,906.0
2015-06-19,17.9,37.9,62.49,585.4,147.15,9685.0,0.5798,1.18,14.499,11385.0,71.15,245.0,73.45,547.1,2038.0,180.0,1806.0,482.0,250.0,91.0,29.99,71.56,49.12,33.885,42.12,290.4,154.0,130650.0,0.08002,910.0
2015-06-22,18.32,38.78,62.91,596.9,148.5,9670.0,0.581,1.1725,14.67,11287.0,70.64,253.1,73.22,546.4,2048.0,184.2,1804.5,470.0,251.6,91.01,30.0,72.0,49.14,34.72,42.7,295.2,156.3,131480.0,0.07951,881.0
2015-06-23,18.88,39.04,63.2,595.0,146.25,9503.0,0.57,1.177,14.7,11266.0,69.21,250.5,75.0,544.5,2081.0,180.0,1800.5,461.5,250.0,89.55,29.87,72.01,49.54,33.9,42.0,293.0,158.1,129290.0,0.07839,871.0
2015-06-24,19.2,38.72,64.0,577.1,146.68,9450.0,0.5485,1.19,14.66,11261.0,67.85,248.35,74.52,541.7,2044.0,183.9,1804.0,467.0,246.05,90.0,29.85,71.98,50.04,34.225,42.44,295.25,157.5,129490.0,0.0779,871.0
2015-06-25,19.03,38.3,62.8,577.8,143.7,9400.0,0.5304,1.182,14.661,11220.0,68.21,246.05,74.07,531.1,2079.0,180.0,1800.0,456.0,238.55,89.39,29.25,71.42,49.73,33.44,42.3,291.35,157.3,129000.0,0.078,866.0
2015-06-26,19.9,39.16,63.45,585.0,145.18,9575.0,0.5405,1.21,14.55,11680.0,69.59,248.8,74.2,546.5,2159.0,180.0,1795.0,464.0,229.9,91.0,29.22,70.6,49.42,33.5,42.52,296.55,157.5,129590.0,0.078,855.0
2015-06-29,19.75,38.0,63.78,594.3,143.59,9540.0,0.532,1.2085,14.722,11268.0,69.38,243.25,75.15,549.9,2096.0,180.0,1801.5,458.0,229.65,90.65,28.67,70.2,47.9,33.315,42.54,294.95,157.6,131000.0,0.07812,842.0
2015-06-30,19.84,38.24,63.0,594.0,145.85,9500.0,0.5514,1.225,14.7,11399.0,69.82,243.1,74.69,557.7,2060.0,180.4,1710.0,453.0,232.0,90.7,28.73,72.35,48.32,33.1,42.65,296.5,156.1,134800.0,0.079,848.0
2015-07-01,19.64,37.3,63.2,585.3,145.5,9215.0,0.5497,1.2175,14.783,11465.0,68.8,243.9,74.48,560.6,2100.0,179.9,1710.0,445.5,232.0,90.21,28.55,71.0,47.92,32.65,41.99,294.8,157.7,131250.0,0.07719,853.0
2015-07-02,19.75,37.0,63.37,592.5,145.8,9250.0,0.5404,1.195,15.002,11420.0,69.57,245.85,74.64,550.0,2083.0,180.1,1730.0,445.0,231.2,87.02,27.18,70.54,47.95,32.77,41.99,297.85,159.4,134900.0,0.07746,853.0
2015-07-03,19.53,37.05,64.1,593.5,144.33,9263.0,0.5418,1.195,14.915,11331.0,68.53,243.95,74.5,551.0,2158.0,182.1,1690.0,451.0,228.4,87.7,27.3,70.67,48.15,32.67,41.575,297.65,157.9,132000.0,0.07584,857.0
2015-07-06,19.17,36.67,67.41,605.7,143.0,9277.0,0.53,1.19,15.289,11401.0,66.99,222.05,75.1,557.6,2200.0,181.0,1710.0,451.0,222.8,87.3,26.49,68.45,46.55,32.75,41.18,298.5,158.8,133000.0,0.0745,860.0
2015-07-07,18.25,36.75,68.15,602.4,142.5,9340.0,0.5267,1.1875,16.4,11099.0,66.49,218.0,73.85,559.4,2175.0,181.8,1706.0,431.5,220.5,86.79,25.5,68.77,47.3,32.035,41.06,296.95,158.6,134500.0,0.0746,820.0
2015-07-08,18.13,38.0,68.2,588.5,141.5,9100.0,0.5136,1.155,17.04,10902.0,66.59,215.7,74.2,561.2,2140.0,181.8,1739.5,429.5,219.0,85.7,24.2,67.73,46.67,30.79,40.105,281.7,157.9,132000.0,0.07332,845.0
2015-07-09,18.6,38.05,70.0,579.3,143.77,9101.0,0.519,1.175,16.8,11055.0,67.01,219.6,77.5,564.7,2186.0,180.6,1786.0,439.0,223.6,86.16,24.44,69.35,48.38,31.225,40.54,290.9,158.9,133000.0,0.07301,855.0
2015-07-10,19.02,38.07,72.3,580.0,143.9,9147.0,0.52,1.158,16.2,11399.0,66.1,220.25,76.45,565.5,2190.0,180.0,1801.0,436.0,227.0,87.0,25.42,71.06,49.15,30.88,39.8,289.5,159.7,130910.0,0.0752,845.0
2015-07-13,19.2,38.1,73.45,586.8,145.27,9366.0,0.5185,1.148,16.878,11649.0,67.57,222.15,78.83,575.0,2240.0,180.1,1783.0,441.5,231.5,87.54,25.98,72.94,49.95,32.3,39.4,295.05,162.0,133190.0,0.07455,857.0
2015-07-14,19.15,38.94,70.79,594.0,146.5,9450.0,0.5142,1.15,17.645,11669.0,70.24,219.75,79.25,577.7,2251.0,178.1,1821.0,444.0,228.8,86.63,27.75,73.9,50.66,31.305,38.59,294.65,154.6,138140.0,0.07495,880.0
2015-07-15,19.12,38.96,70.24,595.0,142.7,9488.0,0.5225,1.205,18.7,11660.0,72.23,218.2,77.86,578.4,2291.0,179.8,1824.0,442.0,230.5,86.1,29.2,74.0,50.7,31.94,32.4,299.0,154.9,138000.0,0.0749,875.0
2015-07-16,19.74,39.55,72.06,596.4,144.2,9600.0,0.5348,1.201,19.2,11769.0,71.98,221.7,77.74,577.7,2334.0,179.8,1810.0,443.0,233.9,85.8,28.79,74.21,50.7,33.28,33.6,297.15,153.9,138070.0,0.07424,873.0
2015-07-17,19.77,39.55,71.1,592.2,143.6,9536.0,0.5359,1.1955,19.73,11750.0,71.89,219.9,76.58,574.7,2337.0,180.3,1830.0,428.0,232.0,85.1,28.5,75.52,51.05,32.66,33.595,295.0,153.0,135500.0,0.07401,900.0
2015-07-20,20.14,38.82,72.97,594.0,141.78,9393.0,0.523,1.19,18.855,11510.0,70.2,216.8,77.02,570.0,2310.0,176.2,1807.0,425.5,227.2,83.05,28.44,74.1,50.7,32.04,33.4,290.9,153.8,130800.0,0.07284,891.0
2015-07-21,20.3,39.1,72.4,598.8,141.41,9428.0,0.5256,1.1855,18.49,11735.0,70.45,214.95,76.1,564.2,2316.0,173.3,1810.5,423.0,227.05,82.41,28.78,75.55,51.5,32.65,33.855,296.35,156.2,131340.0,0.07325,889.0
2015-07-22,20.25,39.0,72.39,612.4,140.8,9320.0,0.5209,1.179,18.762,12177.0,70.0,211.8,75.69,569.5,2350.0,171.0,1810.5,425.5,226.95,82.9,29.0,74.6,51.65,31.925,33.45,294.15,158.0,130300.0,0.07323,865.0
2015-07-23,20.22,39.33,70.1,609.6,138.37,9119.0,0.5181,1.1525,18.41,11885.0,68.95,215.5,76.35,566.7,2327.0,161.6,1786.5,425.5,223.2,83.81,28.75,72.7,50.76,31.725,33.19,287.3,158.8,130020.0,0.07275,879.0
2015-07-24,20.07,39.13,66.7,623.9,136.41,9025.0,0.5154,1.157,18.95,11650.0,68.11,211.0,77.9,559.5,2373.0,151.2,1777.0,410.0,220.6,82.3,29.3,70.45,49.26,31.05,32.755,278.05,152.5,132190.0,0.0719,867.0
2015-07-27,19.89,38.6,66.21,632.0,134.51,9022.0,0.5147,1.1115,18.605,11750.0,67.75,207.65,79.5,567.5,2313.0,148.7,1803.5,410.5,220.5,82.22,28.0,68.48,48.4,31.5,33.6,278.8,154.7,133950.0,0.0723,860.0
2015-07-28,20.19,38.12,65.73,647.6,135.05,9231.0,0.516,1.135,18.811,11671.0,69.91,211.8,80.22,577.0,2372.0,158.4,1807.5,429.0,222.9,81.15,28.39,69.55,48.9,32.1,34.9,288.5,155.5,136820.0,0.07225,883.0
2015-07-29,20.4,38.97,66.0,650.3,138.7,9359.0,0.5178,1.13,18.449,11800.0,69.7,217.05,77.78,578.2,2336.0,163.9,1805.0,416.0,229.0,81.3,28.47,71.2,50.51,32.55,36.1,284.2,156.1,136260.0,0.07229,903.0
2015-07-30,20.39,39.22,67.77,663.6,139.8,9365.0,0.5225,1.131,18.728,12040.0,70.59,219.0,79.12,575.0,2373.0,167.9,1805.0,425.0,230.1,82.9,28.15,72.2,50.9,32.935,37.08,284.4,159.0,139350.0,0.07196,898.0
2015-07-31,21.09,39.35,71.2,687.5,142.5,9427.0,0.5349,1.1335,18.89,12200.0,70.5,224.9,79.22,591.0,2430.0,172.8,1800.0,434.5,236.7,84.99,28.5,72.3,51.39,33.995,37.75,301.85,162.4,138100.0,0.072,882.0
2015-08-03,20.85,39.3,73.49,692.0,141.45,9514.0,0.5311,1.132,19.35,12268.0,70.5,222.55,80.17,587.9,2560.0,168.3,1800.0,426.0,233.05,83.55,28.88,71.1,50.83,34.22,37.4,303.9,160.0,141500.0,0.072,866.0
2015-08-04,20.87,39.3,71.95,695.0,141.89,9889.0,0.5256,1.1135,19.075,12441.0,70.5,222.25,79.68,597.9,2630.0,161.8,1815.0,423.5,233.05,84.12,29.26,72.3,51.67,34.035,37.285,306.6,160.4,143700.0,0.071,869.0
2015-08-05,21.04,40.5,73.06,687.5,143.78,10090.0,0.5289,1.1305,18.76,12818.0,72.2,227.1,78.8,589.3,2626.0,164.8,1835.0,427.0,236.15,85.0,29.45,73.49,52.76,34.135,36.975,315.0,165.4,143500.0,0.071,878.0
2015-08-06,20.96,39.9,73.05,681.0,140.88,10125.0,0.5272,1.1315,19.197,12309.0,73.31,227.6,79.79,593.3,2707.0,159.5,1875.0,432.0,233.65,83.49,29.44,72.25,51.89,34.05,37.23,303.6,164.0,143500.0,0.07053,850.0
2015-08-07,21.13,40.52,73.01,677.1,141.34,10112.0,0.5374,1.129,19.295,12396.0,74.4,229.65,79.94,598.0,2764.0,165.0,2060.0,434.0,235.55,83.81,30.09,74.2,53.07,33.905,37.305,304.3,163.7,144400.0,0.07081,860.0
2015-08-10,21.05,40.23,73.21,675.3,141.5,10222.0,0.5429,1.1295,19.79,12412.0,73.6,231.0,80.43,597.4,2805.0,169.3,2280.0,457.0,236.85,83.8,30.19,75.16,53.95,34.5,38.2,308.95,163.5,149200.0,0.07044,858.0
2015-08-11,21.0,40.19,73.49,682.0,141.97,10166.0,0.532,1.13,20.7,12320.0,73.6,231.95,83.21,592.5,2800.0,172.0,2200.0,458.5,235.5,84.55,29.95,73.2,52.9,34.585,38.33,307.5,166.0,154000.0,0.0705,851.0
2015-08-12,20.98,40.18,73.88,687.9,142.99,9850.0,0.5349,1.1295,20.005,12149.0,74.0,230.0,82.45,597.5,2829.0,173.0,2430.0,448.5,240.0,84.08,29.8,73.4,53.18,34.56,38.255,308.1,167.1,152000.0,0.07024,830.0
2015-08-13,21.05,40.1,72.52,696.8,143.7,9870.0,0.5347,1.13,20.22,12177.0,75.2,229.5,84.8,593.8,2809.0,173.6,2360.0,460.0,243.9,82.86,29.3,73.7,53.43,34.98,38.55,314.0,168.0,150200.0,0.07054,839.0
2015-08-14,20.57,39.87,69.73,705.1,144.8,10061.0,0.536,1.1355,20.38,12147.0,76.18,226.7,84.62,590.7,2808.0,181.5,2365.0,462.0,246.6,83.12,30.75,74.43,54.1,35.3,38.6,314.4,169.5,152800.0,0.07042,831.0
2015-08-17,20.63,39.8,67.96,706.7,144.25,10000.0,0.5274,1.13,20.19,12162.0,76.0,230.1,85.35,584.4,2810.0,180.1,2260.0,468.5,245.15,83.26,32.85,73.0,53.34,35.5,39.25,316.5,169.8,152800.0,0.07035,835.0
2015-08-18,20.64,39.95,67.05,695.1,142.65,9810.0,0.524,1.116,20.349,12090.0,75.2,229.3,84.4,584.0,2835.0,183.4,2200.0,482.0,243.25,83.3,31.77,72.45,53.23,34.92,39.305,315.55,170.0,152700.0,0.06966,819.0
2015-08-19,20.3,39.9,65.69,706.7,140.8,9725.0,0.534,1.108,20.325,12050.0,74.3,227.95,84.07,571.7,2874.0,180.6,2305.0,464.5,241.05,82.45,31.0,71.5,51.66,33.98,38.65,306.6,164.6,154700.0,0.06933,799.0
2015-08-20,20.38,39.8,65.48,723.1,142.64,10047.0,0.5325,1.1045,21.222,12105.0,74.52,232.0,85.06,586.0,2937.0,184.9,2250.0,494.5,240.7,82.17,31.85,72.05,52.5,34.295,39.345,309.0,165.0,163000.0,0.0694,780.0
2015-08-21,19.12,39.0,65.5,719.1,140.29,10060.0,0.5206,1.05,21.359,11860.0,71.8,228.7,83.67,564.0,2954.0,182.9,2315.0,524.5,235.25,79.8,30.9,69.86,50.75,33.06,39.35,293.6,162.1,161600.0,0.0687,770.0
2015-08-24,19.1,37.73,63.8,723.8,135.35,10215.0,0.4955,1.0115,20.928,11603.0,69.5,223.75,82.39,567.2,2980.0,180.2,2215.0,528.0,227.25,76.5,30.0,68.53,49.84,31.745,39.395,291.25,160.0,165200.0,0.06652,738.0
2015-08-25,20.0,38.74,63.24,707.0,140.4,10071.0,0.5068,1.0545,20.761,11829.0,71.4,224.7,79.75,560.3,2903.0,180.0,2230.0,497.0,235.4,77.5,30.9,70.79,51.36,33.16,39.1,288.45,161.5,160600.0,0.07,764.0
2015-08-26,19.8,38.95,64.61,700.1,140.51,10290.0,0.518,1.068,20.513,11631.0,71.1,221.0,79.11,581.2,2939.0,183.0,2230.0,496.5,240.0,77.1,30.8,71.0,52.06,33.1,39.77,292.05,161.1,156300.0,0.0698,742.0
2015-08-27,19.96,38.8,63.39,691.5,144.6,10371.0,0.5295,1.1175,20.788,11910.0,73.42,227.25,78.2,599.5,2849.0,188.9,2280.0,483.0,245.5,79.29,30.54,73.8,53.53,34.15,40.3,306.0,168.8,155700.0,0.06985,776.0
2015-08-28,19.95,39.04,64.1,693.3,146.6,10430.0,0.5328,1.107,21.0,12171.0,74.0,228.9,78.62,613.9,2821.0,193.2,2370.0,489.0,246.35,81.45,30.41,74.82,53.98,34.825,40.17,313.0,174.7,154000.0,0.06965,800.0
2015-08-31,20.14,40.0,65.0,725.2,148.19,10569.0,0.5325,1.138,22.25,12275.0,74.31,228.85,80.64,633.0,2837.0,201.0,2370.0,491.5,245.1,81.49,30.39,74.5,54.34,34.295,40.4,323.0,174.0,157900.0,0.069,805.0
2015-09-01,19.77,37.7,66.49,725.0,144.5,10329.0,0.532,1.13,21.869,11924.0,76.6,227.55,78.6,610.0,2796.0,204.6,2465.0,489.0,242.7,79.62,29.89,73.14,53.56,33.75,40.19,310.0,174.7,153900.0,0.06728,782.0
2015-09-02,19.82,36.27,65.9,723.1,142.57,10350.0,0.538,1.12,22.61,11845.0,74.91,228.0,79.39,606.0,2810.0,187.0,2500.0,488.0,249.0,79.46,29.8,72.9,54.32,33.6,39.87,305.05,176.9,153000.0,0.06695,780.0
2015-09-03,19.85,35.7,65.2,730.4,145.3,10600.0,0.5413,1.109,22.193,11935.0,75.43,230.65,78.56,602.2,2791.0,181.0,2615.0,494.0,249.15,80.39,30.48,74.15,53.53,34.03,40.05,309.0,181.0,153100.0,0.06785,795.0
2015-09-04,19.61,34.85,64.02,727.0,142.8,10570.0,0.5506,1.102,21.91,11988.0,76.1,226.2,77.3,606.0,2790.0,182.7,2650.0,479.0,244.35,80.3,30.03,73.96,53.31,34.1,40.145,304.9,178.4,150400.0,0.0675,790.0
2015-09-07,19.65,34.1,63.05,733.5,141.67,10716.0,0.5476,1.09,21.909,12074.0,73.99,224.7,78.25,611.1,2859.0,186.7,2710.0,491.5,246.4,79.6,30.3,73.81,53.16,34.08,40.17,304.95,179.1,154100.0,0.0683,786.0
2015-09-08,19.87,33.51,63.02,744.7,143.21,10746.0,0.5531,1.0955,21.65,11996.0,75.0,227.1,79.26,619.0,2860.0,186.5,2935.0,495.5,248.05,80.05,30.2,74.9,53.38,34.45,40.3,307.1,179.4,157800.0,0.06976,786.0
2015-09-09,19.71,34.97,62.91,757.1,144.22,11099.0,0.5537,1.1115,21.7,11763.0,74.88,227.0,80.2,621.0,2850.0,194.5,2895.0,519.5,249.5,81.0,30.2,74.65,53.89,34.675,40.54,308.5,180.1,156000.0,0.06918,787.0
2015-09-10,19.68,35.66,64.5,754.5,142.99,10931.0,0.567,1.095,21.833,11420.0,77.61,225.8,79.89,624.3,2849.0,198.0,3025.0,549.0,247.2,83.13,31.38,74.3,53.7,35.1,40.54,311.0,181.0,161900.0,0.0691,773.0
2015-09-11,19.58,35.55,64.85,755.1,142.4,10870.0,0.5655,1.1135,21.863,11405.0,80.59,225.5,79.95,630.0,2835.0,198.3,3025.0,544.5,245.9,83.65,31.18,74.1,53.5,35.24,40.55,308.2,180.0,161000.0,0.0697,760.0
2015-09-14,19.59,36.25,63.5,758.6,143.58,10924.0,0.566,1.1055,21.618,11313.0,81.97,225.7,80.3,634.1,2912.0,197.7,3030.0,549.0,246.0,88.91,31.25,74.88,54.58,35.47,41.22,315.4,180.0,160500.0,0.06989,809.0
2015-09-15,19.47,36.2,62.3,749.9,141.95,11009.0,0.5664,1.069,20.989,11325.0,79.99,222.5,81.05,628.1,2880.0,195.0,2880.0,560.0,246.0,88.14,30.41,74.85,54.47,34.93,41.25,315.0,180.8,155000.0,0.06969,815.0
2015-09-16,19.44,36.15,60.78,730.0,142.91,11119.0,0.571,1.0795,20.24,11583.0,79.31,227.3,81.46,628.6,2860.0,198.2,2785.0,565.0,251.5,90.4,30.3,77.71,56.17,35.6,41.1,323.6,179.3,155400.0,0.0686,862.0
2015-09-17,19.01,35.83,61.05,740.5,142.8,11206.0,0.585,1.0735,20.777,11650.0,81.88,225.65,82.2,632.0,2855.0,191.4,2685.0,561.0,252.85,89.77,30.61,76.49,56.56,34.95,40.97,327.3,180.0,156300.0,0.06929,860.0
2015-09-18,18.1,36.53,61.91,717.0,139.5,11100.0,0.615,1.051,20.57,11543.0,80.0,223.85,82.31,631.8,2911.0,181.0,2745.0,557.5,256.0,88.51,30.1,75.5,56.37,34.2,41.5,322.0,185.0,154800.0,0.06798,841.0
2015-09-21,18.35,35.95,60.81,732.9,139.45,11080.0,0.61,1.0695,20.923,11462.0,80.89,222.25,80.55,617.3,2850.0,182.1,2670.0,546.5,249.1,90.0,29.89,75.94,56.94,34.145,41.96,315.0,179.4,156000.0,0.0682,826.0
2015-09-22,18.64,35.51,60.65,715.3,136.4,10693.0,0.5875,1.049,20.9,11360.0,79.99,221.95,77.43,604.0,2827.0,180.0,2590.0,553.0,244.8,88.93,29.22,74.39,56.0,33.87,40.975,305.6,171.3,155900.0,0.06727,775.0
2015-09-23,18.6,35.31,59.15,702.6,134.3,10200.0,0.5887,1.0645,20.35,11377.0,79.0,216.7,74.7,612.5,2738.0,180.3,2950.0,557.0,237.0,88.9,27.78,73.74,55.6,33.15,40.51,301.0,168.6,151600.0,0.06701,752.0
2015-09-24,18.37,34.67,57.51,710.0,132.2,9662.0,0.591,1.0495,21.074,11387.0,79.4,213.15,75.58,598.0,2710.0,180.3,2680.0,560.5,237.25,90.17,27.1,73.33,55.18,32.695,39.45,298.35,171.5,150000.0,0.06733,714.0
2015-09-25,18.66,35.33,55.9,693.1,133.85,9565.0,0.6224,1.062,20.238,11815.0,80.48,215.15,74.14,593.0,2710.0,190.0,2755.0,545.0,238.4,90.98,27.4,74.97,57.25,33.675,39.31,307.0,172.2,148000.0,0.06747,714.0
2015-09-28,18.4,34.53,53.5,681.2,130.9,9382.0,0.6115,1.0645,20.04,11566.0,77.5,210.8,70.71,577.3,2659.0,190.0,2890.0,547.0,236.65,85.9,27.0,74.57,57.44,32.975,38.54,300.05,170.0,145400.0,0.06695,694.0
2015-09-29,18.11,34.6,54.77,696.3,133.2,9325.0,0.61,1.065,19.545,11705.0,79.5,211.35,72.63,586.2,2657.0,190.9,2960.0,556.5,239.7,85.58,25.6,75.5,56.87,33.3,39.0,299.9,171.0,147600.0,0.06695,703.0
2015-09-30,18.4,35.23,57.97,700.0,134.55,9500.0,0.6099,1.0535,20.4,11600.0,80.0,212.7,75.06,597.0,2790.0,191.1,2900.0,566.0,242.95,85.98,26.1,75.3,58.05,33.5,39.5,308.55,172.0,148300.0,0.0677,713.0
2015-10-01,18.26,36.1,56.92,690.1,132.9,9394.0,0.602,1.0535,20.153,11769.0,79.15,211.35,72.92,587.8,2796.0,191.0,2905.0,571.0,237.9,85.61,26.14,74.51,56.88,33.5,38.875,306.65,172.8,148700.0,0.06767,704.0
2015-10-02,17.64,38.8,57.44,693.2,131.5,9470.0,0.5824,1.069,19.999,11581.0,77.6,209.7,69.9,588.1,2739.0,192.6,2890.0,585.0,234.6,84.7,26.15,73.8,57.25,33.3,39.085,300.85,172.1,146300.0,0.067,730.0
2015-10-05,17.84,38.92,58.55,680.2,136.8,9450.0,0.607,1.1,20.933,11725.0,78.79,214.65,70.42,608.0,2699.0,201.5,2895.0,578.5,244.0,89.65,27.05,76.2,58.4,35.0,39.65,316.9,174.8,149300.0,0.0681,775.0
2015-10-06,17.75,39.43,59.23,678.7,137.87,9346.0,0.611,1.1115,20.95,11797.0,81.5,214.75,70.09,618.1,2728.0,208.8,2895.0,579.0,248.5,89.97,27.0,77.31,58.95,35.4,40.09,323.75,175.0,152200.0,0.06932,769.0
2015-10-07,18.02,40.8,59.66,670.5,140.0,9210.0,0.6046,1.1005,21.239,11763.0,83.68,211.0,70.32,604.0,2710.0,219.1,2780.0,559.5,251.15,89.9,26.29,79.65,61.8,35.055,39.9,328.9,174.5,149000.0,0.0714,745.0
2015-10-08,17.97,41.6,59.19,663.5,139.8,9149.0,0.605,1.109,21.046,11696.0,83.05,213.95,72.75,605.6,2674.0,220.5,2740.0,559.0,253.0,87.62,26.8,83.11,64.24,35.295,39.895,323.2,175.5,147600.0,0.074,736.0
2015-10-09,18.55,43.31,59.1,660.0,143.81,9560.0,0.6178,1.136,20.61,11730.0,85.4,216.5,72.7,606.0,2549.0,220.5,2675.0,554.0,267.0,87.9,28.15,85.77,66.0,36.105,40.75,333.0,178.0,146500.0,0.076,763.0
2015-10-12,18.71,44.42,57.55,658.5,141.7,9620.0,0.5891,1.1155,19.671,11667.0,88.2,215.25,72.1,599.4,2574.0,221.0,2770.0,556.5,263.0,88.23,27.0,85.45,65.75,35.195,40.64,325.0,172.9,140700.0,0.0781,743.0
2015-10-13,18.85,44.9,59.0,672.3,141.8,9715.0,0.6095,1.1275,19.895,11780.0,86.95,214.9,72.69,600.9,2533.0,222.7,2765.0,565.0,262.5,90.3,27.04,85.0,65.55,35.875,41.3,332.65,173.8,141900.0,0.07735,814.0
2015-10-14,18.6,47.39,59.0,685.0,142.01,9700.0,0.613,1.1215,20.09,11810.0,85.7,216.05,72.92,601.1,2495.0,221.2,2805.0,577.0,260.85,90.5,26.8,86.81,65.75,35.27,41.4,328.5,172.9,142000.0,0.07708,818.0
2015-10-15,18.49,49.0,57.96,725.0,142.61,9783.0,0.6035,1.143,20.33,12059.0,83.54,219.65,74.9,604.9,2503.0,222.3,2820.0,571.5,258.4,90.76,26.6,87.7,67.25,35.5,41.605,329.1,173.1,146500.0,0.0775,821.0
2015-10-16,18.47,48.9,56.06,711.7,141.0,9601.0,0.641,1.181,20.42,11707.0,85.9,219.0,72.8,599.4,2461.0,223.4,2780.0,565.5,253.4,89.17,26.35,88.52,67.99,35.48,41.765,328.0,172.1,145700.0,0.0754,813.0
2015-10-19,18.05,48.11,56.8,726.5,140.27,9761.0,0.641,1.1945,20.809,11665.0,86.3,217.6,74.75,598.8,2531.0,220.9,2795.0,565.0,251.5,89.85,25.89,87.07,65.8,36.05,41.99,331.25,173.6,151000.0,0.07529,845.0
2015-10-20,17.9,49.31,56.0,731.9,140.4,9658.0,0.6729,1.195,21.739,11810.0,86.25,214.25,74.7,589.5,2560.0,221.2,2770.0,570.5,250.75,89.94,25.9,88.14,65.23,36.29,42.05,332.6,173.8,153500.0,0.07551,834.0
2015-10-21,17.92,47.8,54.92,722.5,139.49,9390.0,0.6675,1.215,22.3,11800.0,85.99,212.75,74.47,594.1,2595.0,220.0,2785.0,563.0,251.8,90.25,25.74,86.95,63.86,35.85,42.005,327.0,174.0,148800.0,0.07494,822.0
2015-10-22,17.68,49.23,54.5,717.6,139.25,9545.0,0.6746,1.2005,21.632,11772.0,88.29,211.0,73.1,596.6,2580.0,220.4,2780.0,564.5,253.4,90.15,25.8,86.53,64.19,35.88,42.255,328.35,174.4,149700.0,0.07451,836.0
2015-10-23,17.73,48.26,55.9,712.0,138.94,9735.0,0.671,1.2,21.84,11500.0,92.0,211.15,73.02,601.1,2572.0,220.9,2785.0,569.0,253.5,92.85,26.25,90.45,66.75,36.03,42.75,333.8,174.9,152800.0,0.07475,813.0
2015-10-26,17.85,48.07,54.4,715.0,138.5,9700.0,0.6588,1.19,22.459,10809.0,95.1,213.5,71.2,599.7,2605.0,220.0,2790.0,555.0,250.5,92.53,26.1,92.3,67.26,35.14,42.74,333.5,178.1,151400.0,0.0723,838.0
2015-10-27,17.98,47.23,54.44,734.9,138.5,9710.0,0.6626,1.2155,22.414,11359.0,92.05,212.55,73.68,613.9,2659.0,224.0,2785.0,568.5,251.5,91.95,26.5,89.0,65.2,35.5,42.45,345.0,183.7,152300.0,0.0735,940.0
2015-10-28,17.83,47.52,53.89,717.0,138.1,9670.0,0.66,1.203,22.62,11491.0,91.7,214.0,74.39,601.3,2635.0,221.5,2800.0,567.0,253.8,92.74,25.6,90.05,67.05,35.76,43.195,342.4,182.9,151500.0,0.07179,1002.0
2015-10-29,17.62,47.44,52.7,731.0,136.11,9503.0,0.647,1.217,22.732,11216.0,91.31,211.2,76.1,586.5,2644.0,220.0,2780.0,563.5,255.45,91.8,25.76,88.6,67.06,35.15,43.3,334.95,180.0,149400.0,0.07196,1009.0
